Name,Date,Count,,
Military_of_Estonia,9/14/2006,10,,
Military_of_Fiji,12/5/2006,12,,
Military_of_France,11/10/2005,14,,
Military_of_Georgia_(country),9/9/2007,24,,
Military_of_Indonesia,7/12/2007,23,,
Military_of_Iraq,1/11/2003,10,,
Military_of_the_Democratic_Republic_of_the_Congo,7/13/2007,12,,
Military_of_the_United_States,9/26/2002,17,,
Militia,9/9/2007,21,,
Milk,2/2/2007,10,,
Mind_control,10/22/2002,15,,
Mind_uploading,1/12/2003,11,,
Mineral,12/5/2006,12,,
Ming_Dynasty,4/7/2003,12,,
Minnesota,12/5/2006,10,,
Minor_league_baseball,5/17/2002,11,,
Minutemen,1/15/2002,10,,
Miranda_warning,12/5/2006,11,,
Mississippi,7/20/2005,11,,
Mitochondrial_Eve,6/17/2003,16,,
Miyamoto_Musashi,1/28/2006,10,,
Moab,8/14/2002,11,,
Mobile_phone,11/20/2002,12,,
Mobile_Suit_Gundam,1/22/2003,10,,
Mobile_Suit_Gundam_Wing,1/10/2006,15,,
Moby,1/5/2008,11,,
Modal_particle,1/18/2003,32,,
Modular_arithmetic,9/10/2002,13,,
Mohandas_Karamchand_Gandhi,8/28/2005,13,,
Moldova,11/1/2007,18,,
Molecular_nanotechnology,4/5/2007,10,,
Molotov-Ribbentrop_Pact,4/1/2004,10,,
Monaco_Grand_Prix,1/28/2007,44,,
Monarch,5/2/2007,14,,
Monarchy,12/18/2003,11,,
Monasticism,10/23/2002,14,,
Mongolia,4/11/2004,20,,
Monopoly,5/1/2007,13,,
Monopoly_(game),2/2/2007,12,,
Monty_Python,1/28/2005,13,,
Monty_Python's_Flying_Circus,5/27/2003,13,,
Moon,7/23/2004,25,,
Moral_equivalence,2/14/2004,12,,
Mordecai_Richler,7/13/2002,10,,
Mormon,9/13/2004,10,,
Morocco,4/5/2007,13,,
Morse_code,7/26/2003,10,,
Moscow,11/1/2007,14,,
MOS_Technology,7/22/2002,15,,
Motion_Picture_Association_of_America,5/2/2007,12,,
Motor_neurone_disease,12/21/2005,11,,
Mouse,5/18/2007,10,,
Mouse_(computing),3/25/2004,15,,
Mouthwash,11/17/2006,10,,
MP3,12/25/2002,10,,
Mr._T,4/3/2007,17,,
Mt._Katahdin,1/18/2003,13,,
Muay_Thai,7/12/2007,15,,
Muhammad,2/2/2004,13,,
Multics,8/17/2003,23,,
Mumbai,11/20/2003,35,,
Mumia_Abu-Jamal,3/4/2004,31,,
Murder,4/28/2003,11,,
Music,9/26/2006,10,,
Music_of_India,3/16/2007,15,,
Muslim_history,3/20/2006,22,,
Mutual_Assured_Destruction,1/25/2002,12,,
N.W.A,1/5/2008,13,,
Naive_set_theory,9/6/2004,10,,
Nanking_Massacre,8/23/2003,19,,
Narcolepsy,2/1/2003,11,,
Nasal_consonant,8/8/2002,18,,
Nashville,1/6/2005,_Tennessee,10,
Natalia,8/18/2002,_Princess_Brassova,10,
Nathaniel_Hawthorne,2/2/2007,25,,
National_Association_for_the_Advancement_of_Colored_People,4/1/2004,16,,
National_Baseball_Hall_of_Fame_and_Museum,4/25/2006,17,,
National_Football_League,6/28/2003,12,,
National_Lampoon,1/5/2008,10,,
National_League_Championship_Series,3/29/2006,11,,
National_Security_Agency,6/6/2004,17,,
Native_Americans_in_the_United_States,1/16/2004,10,,
NATO,9/9/2007,10,,
Natural_monopoly,1/2/2005,11,,
Natural_units,2/10/2002,10,,
Nature,2/2/2007,10,,
Nazism,9/3/2002,10,,
Nazi_Germany,9/10/2003,18,,
Neanderthal_(disambiguation),1/16/2004,10,,
Neopets,11/25/2004,11,,
Nerd,2/2/2007,15,,
Nero,2/2/2007,12,,
Netscape_Navigator,1/27/2003,17,,
Neuroscience,6/12/2003,13,,
Neville_Chamberlain,1/19/2005,27,,
Newbery_Medal,3/22/2003,10,,
New_Brunswick,2/2/2007,13,,
New_Deal,1/17/2004,12,,
New_Hampshire,2/2/2007,15,,
New_Imperialism,12/23/2002,12,,
New_Imperialism_(1871-1914),1/9/2003,11,,
New_Mexico,1/19/2005,17,,
New_Orleans_Saints,1/5/2008,10,,
New_York_Giants,2/2/2007,13,,
New_York_Jets,9/28/2003,10,,
NeXT,6/6/2002,11,,
Nigger,1/17/2003,12,,
Nile,2/2/2007,10,,
Nina_Hamnett,1/10/2003,26,,
Nintendo,1/2/2005,12,,
Niobium,1/6/2002,11,,
Nipple,3/19/2003,11,,
Nirvana_(band),1/5/2008,16,,
Niue,8/5/2003,13,,
Noam_Chomsky,12/9/2001,23,,
Non-medical_use_of_dextromethorphan,3/18/2004,13,,
Norepinephrine,7/27/2002,12,,
Norfolk,11/8/2002,10,,
Normal_distribution,8/17/2003,14,,
Norse_mythology,3/16/2003,12,,
Northrop_F-5,7/21/2007,19,,
North_Korea,2/2/2007,14,,
Norway,9/9/2007,14,,
Nostratic_languages,12/29/2001,13,,
Novel,2/2/2007,10,,
Novelist,7/6/2002,13,,
November_11,11/11/2003,15,,
November_20,11/20/2003,11,,
November_25,11/25/2004,12,,
November_7,11/7/2002,11,,
No_Doubt,1/11/2003,20,,
Nuclear_power,2/2/2007,19,,
Nuclear_weapon,8/27/2003,11,,
Nudity,4/13/2003,15,,
Number,5/21/2003,13,,
Numerology,4/10/2003,10,,
Nutrient,7/30/2003,13,,
Nu_metal,9/9/2007,10,,
Oakland_Raiders,2/2/2007,18,,
Objective-C,5/30/2002,10,,
Occam's_razor,12/6/2002,15,,
October_28,1/6/2005,23,,
Odin,8/18/2002,11,,
Odra-Nysa_line,7/8/2002,10,,
Ogg,12/21/2002,10,,
Oklahoma_City_bombing,2/2/2007,11,,
Old_AT&T,11/20/2005,12,,
Old_English_language,11/10/2002,59,,
Omniscience,5/6/2003,10,,
On_the_Origin_of_Species,9/4/2002,10,,
OpenSSH,12/4/2001,13,,
Open_Directory_Project,7/18/2003,10,,
Opera,9/9/2007,16,,
Opera_(browser),12/15/2001,24,,
Opportunity_cost,7/26/2003,18,,
Optical_aberration,3/30/2006,10,,
Orange_(fruit),8/14/2002,11,,
Orang_Pendek,1/17/2004,13,,
Orbit,6/11/2003,12,,
Orca,7/23/2004,20,,
Order_of_magnitude,11/23/2001,28,,
Order_of_Saint_Benedict,5/13/2005,12,,
Ordinary_differential_equation,12/11/2004,14,,
Organism,5/31/2003,12,,
Orgasm,1/5/2008,10,,
Origin_of_life,6/27/2005,12,,
Origin_of_Species,12/15/2001,11,,
Orthodox_Bah,12/25/2001,12,,
Orthography,1/5/2008,46,,
Osama_bin_Laden,12/31/2003,14,,
Oscar_Wilde,1/8/2003,10,,
Osteopathy,3/26/2003,13,,
Oswald_Theodore_Avery,4/29/2002,10,,
Ottawa_Senators,1/5/2008,10,,
Otto_von_Habsburg,11/21/2002,12,,
Outback,1/3/2006,10,,
Oxygen,1/5/2008,17,,
Ozone_depletion,3/15/2002,12,,
PA-RISC_family,7/10/2002,10,,
Paleolithic,8/23/2004,11,,
Palestine_(disambiguation),7/31/2002,10,,
Palestinian_homeland,4/5/2002,14,,
Palestinian_people,12/6/2002,22,,
Palestinian_political_violence,5/22/2002,24,,
Palestinian_views_of_the_peace_process,1/10/2004,19,,
Pan's_People,12/23/2002,15,,
Panama,2/2/2007,11,,
Pandora,9/9/2007,56,,
Panic_attack,12/24/2002,11,,
Papua_(Indonesian_province),4/19/2004,15,,
Parabola,1/3/2004,10,,
Paramyxovirus,3/19/2003,10,,
Paraphilia,7/27/2004,20,,
Paris,8/4/2002,_France,13,
Partial_differential_equation,5/20/2002,10,,
Particle_physics,4/4/2002,17,,
Partition_(IBM_PC),6/8/2002,10,,
Pashtun_people,11/25/2004,10,,
Patrick_Rafter,1/5/2008,14,,
Patron_saint,12/7/2002,15,,
Paula_Abdul,2/2/2007,16,,
Paul_the_Apostle,9/9/2007,11,,
Paul_Touvier,11/15/2002,12,,
Peace_movement,3/22/2002,13,,
Peering,4/1/2002,13,,
Peer_review,8/5/2003,12,,
Penthesilea,5/24/2003,11,,
Pen_name,3/26/2002,19,,
Pepsi,9/9/2007,13,,
Periodic_table,8/4/2002,17,,
Periodic_table_(wide),8/4/2002,10,,
Periodization,10/26/2002,24,,
Perpetual_motion,7/14/2003,19,,
Persian_language,1/18/2007,11,,
Persistence_of_vision,6/7/2003,13,,
Personal_journal,1/20/2006,20,,
Personal_rapid_transit,3/19/2003,13,,
Peterborough,9/9/2007,18,,
Peter_Singer,12/2/2001,14,,
Pete_Rose,1/7/2004,22,,
Philadelphia_Experiment,8/6/2002,19,,
Philippines,12/21/2002,17,,
Philippine_Department,12/26/2002,20,,
Philip_K._Dick,12/10/2003,11,,
Phonograph,10/22/2002,14,,
Phrozen_Crew,12/1/2001,13,,
Physical_cosmology,5/10/2005,13,,
Physical_unit,2/7/2003,14,,
Physics,4/14/2002,13,,
Pi,1/8/2003,14,,
Pierre_Brissaud,6/26/2002,15,,
Pierre_Teilhard_de_Chardin,9/17/2002,17,,
Pierre_Trudeau,9/9/2007,12,,
Piracy,9/22/2002,13,,
Pittsburgh_Steelers,2/2/2007,17,,
Placebo_effect_(disambiguation),1/6/2005,11,,
Planet,9/9/2007,26,,
Plankton,4/8/2003,10,,
Planned_economy,1/14/2006,16,,
Ploidy,2/2/2007,10,,
Plum_pudding_model,11/15/2007,21,,
Plurality_voting_system,12/5/2005,11,,
Plymouth,9/9/2007,16,,
Poetry,2/2/2007,13,,
Pok,2/14/2004,11,,
Polar_bear,9/9/2007,30,,
Political_economy,3/7/2003,10,,
Political_Parties_in_Poland,2/15/2002,11,,
Politics_of_Albania,8/2/2003,15,,
Politics_of_Bosnia_and_Herzegovina,2/28/2004,15,,
Politics_of_Brazil,4/13/2005,14,,
Politics_of_Bulgaria,11/9/2005,12,,
Politics_of_Canada,10/23/2002,18,,
Politics_of_Chile,2/2/2007,10,,
Politics_of_Denmark,7/29/2006,23,,
Politics_of_Dominica,7/18/2007,18,,
Politics_of_French_Polynesia,9/14/2005,10,,
Politics_of_Georgia,4/21/2004,21,,
Politics_of_Gibraltar,2/26/2006,11,,
Politics_of_Hong_Kong,7/2/2004,12,,
Politics_of_Italy,3/9/2006,18,,
Politics_of_Japan,3/1/2007,11,,
Politics_of_Jersey,8/29/2006,10,,
Politics_of_Russia,3/22/2002,10,,
Politics_of_Singapore,1/29/2005,14,,
Politics_of_the_United_Kingdom,2/4/2003,16,,
Polygon,12/27/2001,11,,
Pol_Pot,1/1/2003,12,,
Pomerania,12/8/2003,15,,
Pope_Athanasius_I_of_Alexandria,7/24/2006,11,,
Pope_Paul_VI,11/16/2002,10,,
Pop_music,1/5/2008,11,,
Porsche,1/23/2003,12,,
Porsche_928,3/29/2004,107,,
Portugal,12/10/2003,11,,
Portuguese_language,12/15/2003,13,,
Positional_astronomy,6/10/2003,16,,
Positive_semidefinite,2/22/2002,11,,
Postage_stamp,6/20/2002,16,,
Postmark,6/11/2002,12,,
Postmodern_music,9/19/2004,12,,
Posttraumatic_stress_disorder,2/3/2003,10,,
Potassium_nitrate,11/15/2002,10,,
Potato,2/2/2007,26,,
Pound_(mass),2/7/2003,11,,
Power_(physics),5/25/2003,10,,
Pre-Islamic_period_of_Afghanistan,11/21/2005,10,,
Preadditive_category,6/26/2002,10,,
Predestination,9/17/2002,10,,
Premier_League,12/17/2005,13,,
President,4/13/2003,10,,
President_of_the_United_States,9/9/2007,12,,
Preterism,11/25/2004,10,,
Prime_Minister_of_Canada,10/22/2002,20,,
Prime_Minister_of_the_Republic_of_Poland,8/2/2002,10,,
Prince-elector,6/30/2004,38,,
Prince_Edward_Island,9/9/2007,11,,
Prince_Henry_of_Wales,8/23/2004,10,,
Principality_of_Sealand,10/27/2001,11,,
Priory_of_Zion,1/18/2004,12,,
Prisoner's_dilemma,5/13/2003,11,,
Privatization,9/28/2003,28,,
Probability,1/11/2003,13,,
Professional_certification,7/17/2004,10,,
Professor_X,12/9/2003,17,,
Project_Gutenberg,12/11/2002,10,,
Project_Mercury,6/15/2004,12,,
Promiscuity,7/9/2002,10,,
Propaganda,9/9/2007,13,,
Propositional_knowledge,6/5/2003,10,,
Protoss,1/29/2005,11,,
Pseudoscience,9/19/2002,17,,
Psychedelic,5/15/2003,17,,
Psychedelics,7/27/2004,_dissociatives_and_deliriants,16,
Psychoanalysis,9/9/2007,12,,
Psychology,1/22/2002,25,,
Ptolemaic_dynasty,4/6/2003,13,,
Public_domain_image_resources,7/18/2002,13,,
Public_international_law,3/28/2005,10,,
Puerto_Rico,8/17/2003,34,,
Punjab_(Pakistan),1/5/2008,12,,
Punk_rock,2/2/2007,12,,
Puzzle_Bobble,3/11/2007,11,,
Pyotr_Ilyich_Tchaikovsky,9/9/2007,19,,
Pythagoras,2/2/2007,13,,
P_=_NP_problem,6/15/2005,11,,
Qu,10/11/2002,11,,
Quality_of_service,5/27/2003,14,,
Quantum_computer,6/6/2004,12,,
Quantum_field_theory,4/13/2003,10,,
Queen_mother,3/30/2002,13,,
Quentin_Tarantino,9/9/2007,12,,
QuickTime,9/9/2007,11,,
Quilt,9/22/2002,10,,
Q_code,7/26/2003,13,,
Race_(classification_of_human_beings),10/14/2002,21,,
Rachel_Corrie,3/19/2003,37,,
Racism,11/26/2002,26,,
Radio,10/14/2002,12,,
Radiohead,11/25/2004,28,,
Rail_transport,5/13/2003,20,,
Rail_transport_in_Great_Britain,10/5/2002,12,,
Ralph_Nader,9/16/2003,14,,
Rational_root_theorem,12/23/2001,20,,
Reading,5/24/2003,11,,
Reaganomics,8/27/2002,12,,
Real_Madrid_C.F.,9/9/2007,31,,
Recording_Industry_Association_of_America,9/10/2003,13,,
Redneck,6/27/2005,10,,
Red_Hot_Chili_Peppers,1/5/2008,18,,
Refrigeration,8/26/2003,10,,
Register_transfer_language,4/6/2003,10,,
Reims,9/4/2002,12,,
Relation_(mathematics),1/28/2006,41,,
Religion_and_sexuality,3/7/2002,24,,
Religious_aspects_of_marriage,12/8/2001,18,,
Religious_denominations_in_Poland,10/26/2003,13,,
Rendering_(computer_graphics),4/12/2006,10,,
Republican_Guard,1/11/2003,12,,
Republic_of_Ireland,12/5/2006,11,,
Republic_of_Macedonia,1/25/2003,12,,
Republic_of_South_Vietnam,8/6/2002,11,,
Rhetoric,9/19/2004,11,,
Rhyming_slang,2/24/2003,20,,
Rhythm_and_blues,1/5/2008,14,,
Richard_Bachman/The_Running_Man,1/21/2002,32,,
Richard_Boyle,3/22/2003,_1st_Earl_of_Burlington,18,
Richard_Feynman,5/12/2003,14,,
Richard_I_of_England,1/3/2002,10,,
Richard_Wagner,12/9/2002,28,,
Ricin,1/12/2003,14,,
Rickenbacker,3/22/2003,11,,
Riding_shotgun,7/26/2006,13,,
Riemann_hypothesis,6/10/2004,16,,
Riemann_integral,1/17/2003,12,,
Riemann_zeta_function,1/29/2005,10,,
Right-wing_politics,4/23/2004,11,,
Right_Livelihood_Award,9/8/2002,10,,
Robert_Anton_Wilson,1/22/2002,14,,
Robert_Bellarmine,2/27/2007,16,,
Robert_Mugabe,3/31/2003,10,,
Rochester_Institute_of_Technology,9/8/2002,10,,
Rocket-propelled_grenade,9/4/2002,10,,
Rock_music,9/9/2007,14,,
Rock_Steady_(album),1/11/2003,10,,
Rod_(cryptozoology),12/31/2005,23,,
Roger_Casement,1/5/2008,11,,
Roger_Penrose,12/27/2001,10,,
Roland_Corporation,9/4/2002,16,,
Romania,1/5/2008,11,,
Roman_road,10/17/2002,17,,
Ronald_Reagan,6/6/2004,87,,
Ronin,12/31/2002,10,,
Rope_(movie),12/17/2002,11,,
Rosemary,1/5/2008,15,,
Routing,4/6/2002,12,,
Royal_Air_Force,6/15/2003,16,,
Roy_Orbison,7/13/2002,13,,
Rube_Goldberg,1/4/2005,21,,
Rudolf_Diesel,1/5/2008,11,,
Rudolf_Steiner,2/4/2003,12,,
Ruhollah_Khomeini,2/1/2003,11,,
Rush_(band),9/9/2007,10,,
Russian_language,6/30/2004,56,,
Sabbath_in_Christianity,8/17/2003,11,,
Sacraments_of_the_Catholic_Church,10/18/2004,11,,
Saddam_Hussein,3/31/2003,16,,
Saint_Pierre_and_Miquelon,8/4/2003,19,,
Saint_Vincent_and_the_Grenadines,9/28/2003,10,,
Salman_Rushdie,2/22/2003,14,,
Salt_(chemistry),1/4/2005,11,,
Salvador_Dal,10/14/2002,18,,
Same-sex_marriage,6/17/2003,10,,
Sangha,11/1/2001,16,,
Sao_Paulo,1/29/2002,12,,
Saskatchewan,10/17/2002,10,,
School_voucher,11/13/2006,10,,
Science_&_Environmental_Policy_Project,2/4/2003,18,,
Scientific_creationism,7/22/2002,14,,
Scientific_journal,2/18/2002,12,,
Scientific_method,6/12/2003,21,,
Scientific_mythology,9/4/2002,11,,
Scientist,12/9/2001,11,,
Scottish_Gaelic,1/5/2008,13,,
Screw,8/18/2002,32,,
Scrooge_McDuck,12/29/2001,20,,
Scuba_set,8/25/2003,15,,
Seat,9/16/2003,15,,
Sea_of_Japan,2/12/2003,13,,
SECAM,6/30/2004,11,,
Secret_identity,12/31/2002,12,,
Section_508_Amendment_to_the_Rehabilitation_Act_of_1987,5/28/2001,11,,
Secular_humanism,9/3/2003,28,,
Segmentation_fault,11/6/2001,11,,
Seid,8/18/2002,20,,
Seine,3/19/2003,13,,
Seinfeld,1/6/2003,13,,
Selenium,1/6/2002,11,,
Semantics,3/20/2002,11,,
Semitic_people,8/14/2002,23,,
Series_(mathematics),3/1/2006,10,,
Serie_A,2/2/2007,10,,
Sevastopol,6/10/2004,11,,
Seventeenth_Amendment_to_the_United_States_Constitution,1/6/2004,19,,
Severe_acute_respiratory_syndrome,3/19/2003,21,,
Shangdi,4/15/2003,10,,
Shanghai,3/1/2003,11,,
Shock_site,5/20/2003,22,,
Shogi,5/31/2003,12,,
Short_message_service,1/5/2008,19,,
Shuffling,7/28/2002,10,,
Sichuan,7/27/2002,10,,
Sid_Meier's_Alpha_Centauri,10/13/2004,18,,
Sigmund_Freud,12/27/2001,10,,
Signature_block,12/6/2001,10,,
Sign_language,8/26/2002,11,,
Silesia,2/3/2002,13,,
Silicon_Graphics,12/6/2001,10,,
Simon_and_Garfunkel,8/4/2002,10,,
Singapore,1/29/2005,10,,
Sino-Indian_War,11/25/2004,10,,
Situationist_International,9/8/2002,10,,
Skene's_gland,7/6/2002,16,,
Skyscraper,3/16/2005,13,,
Slashdot,1/22/2003,22,,
Slayer,3/8/2003,19,,
Slide_Rule,10/30/2001,10,,
Slogan:_'homicide_bombing',9/9/2003,25,,
Slovenia,1/22/2003,10,,
Snake,6/7/2003,14,,
Snooker,1/5/2008,24,,
SnowBOARDING,1/26/2001,12,,
Socialism,11/3/2003,12,,
Social_work,12/9/2002,39,,
Society_of_Jesus,12/21/2005,11,,
Sodom_and_Gomorrah,8/16/2002,10,,
Software_bug,9/9/2003,10,,
Solar_box_cooker,7/29/2001,11,,
Solar_System,11/20/2001,10,,
Sons_of_Noah,8/14/2002,36,,
Sound_recording,6/10/2003,13,,
Southern_Expeditionary_Army_Group,1/9/2003,20,,
South_Korea,6/22/2003,10,,
Soviet_aircraft_carrier_Varyag,12/20/2001,10,,
Soviet_Union,1/2/2003,11,,
Space-time,11/4/2001,13,,
Space_colonization,8/4/2003,12,,
Space_Shuttle_Columbia,2/1/2003,42,,
Spain,9/13/2003,10,,
Spanish-American_War,11/8/2002,10,,
Species,5/12/2003,17,,
Spectrum,9/26/2002,10,,
Spice_Girls,1/5/2008,15,,
Spider,8/6/2003,20,,
Spike_Milligan,10/17/2002,14,,
Spiro_Agnew,5/15/2003,14,,
Split_infinitive,11/18/2001,13,,
Springfield_Nuclear_Power_Plant,9/1/2002,10,,
Spring_and_Autumn_Period,1/18/2003,16,,
Sprint_(race),9/22/2002,12,,
St._Louis_County,1/9/2003,_Minnesota,12,
Standardized_testing,9/22/2002,11,,
Standard_Works,4/10/2007,10,,
Stanford_University,1/17/2004,23,,
Stanley_Cup,4/11/2003,12,,
Stardust,2/12/2003,10,,
Starship_Enterprise,1/22/2002,12,,
Star_Wars,6/10/2004,12,,
Star_Wars/Endor,11/8/2001,10,,
State_church,4/19/2003,12,,
Steel-string_acoustic_guitar,8/1/2006,11,,
Stefan_Zweig,12/23/2002,22,,
Stem_cell,3/16/2005,17,,
Stephen_Hawking,5/12/2003,12,,
Steptoe_and_Son,3/21/2003,14,,
Stochastic_process,4/7/2002,14,,
Stockholm,6/27/2005,14,,
Stonehenge,8/10/2002,12,,
Strategic_bombing,1/15/2003,13,,
Strategic_planning,6/25/2003,12,,
String_(computer_science),3/7/2003,14,,
Strom_Thurmond,6/27/2003,19,,
Stuttgart,6/10/2004,41,,
Submarine_communications_cable,3/21/2002,23,,
Subud,11/14/2001,12,,
Suicide_attack,12/4/2002,27,,
Summer_Olympic_Games,3/24/2004,17,,
Sun,9/9/2007,13,,
Sundial,8/18/2002,10,,
Sun_Yat-sen,8/6/2003,13,,
Supercomputer,1/31/2002,11,,
Superman,4/1/2004,22,,
Surrealism,9/19/2004,22,,
Suspension_bridge,1/29/2005,14,,
Swastika,7/14/2003,19,,
Switzerland,1/5/2008,11,,
Sylt,8/14/2002,10,,
Symphony_No._9_(Beethoven),5/7/2005,13,,
Tables_of_Chinese_Sovereigns,6/3/2002,33,,
Tabletop_role-playing_game,1/1/2002,12,,
Tackle_(football_move),10/1/2007,22,,
Taiko,4/18/2005,11,,
Taiwan,8/1/2003,11,,
Taiwanese_(linguistics),12/4/2002,22,,
Taiwanese_aborigines,12/4/2002,15,,
Taliban,12/11/2001,16,,
Tank,1/25/2003,16,,
Tao_Te_Ching,10/24/2004,11,,
Taxonomy,1/8/2002,10,,
Team_handball,11/9/2005,32,,
Television_programs,2/18/2002,10,,
Temples_of_the_Church_of_Jesus_Christ_of_Latter-day_Saints,7/8/2004,17,,
Temple_Mount,4/23/2004,53,,
Ten_Commandments,5/7/2002,16,,
Terrorism,7/6/2003,10,,
Thanksgiving_(disambiguation),11/27/2003,18,,
Thealogy,1/5/2002,10,,
Theodore_Kaczynski,10/16/2001,20,,
TheoremProving,3/12/2001,10,,
Theosophy,1/12/2002,10,,
The_Adventures_of_Tintin,9/19/2004,22,,
The_Alan_Parsons_Project,3/26/2007,12,,
The_Amazing_Spider-Man,7/30/2007,10,,
The_Bahamas,1/11/2006,11,,
The_Beach_Boys,1/14/2005,19,,
The_Beano,2/21/2004,10,,
The_Beatles,12/7/2002,10,,
The_Beverly_Hillbillies,12/19/2005,10,,
The_Bhagavad_Gita,4/30/2004,10,,
The_Big_O,4/20/2006,11,,
The_Birth_of_a_Nation,12/16/2005,16,,
The_Bronx,1/21/2006,24,,
The_Canterbury_Tales,9/19/2006,11,,
The_Church_of_Jesus_Christ_of_Latter-day_Saints,7/25/2003,17,,
The_Cluetrain_Manifesto,5/25/2005,15,,
The_Doors,6/8/2003,19,,
The_Downward_Spiral,10/8/2007,11,,
The_Evil_Dead,6/30/2007,11,,
The_Fast_Show,2/24/2007,10,,
The_Hexer,8/28/2005,10,,
The_Holocaust_Industry,12/8/2003,45,,
The_Likely_Lads,9/22/2002,12,,
The_Mall,1/10/2003,10,,
The_Metamorphosis,3/16/2007,10,,
The_Muppets,1/22/2003,10,,
The_Muppet_Show,1/22/2003,10,,
The_Partridge_Family,1/18/2003,11,,
The_Passion_of_the_Christ,9/22/2003,12,,
The_rationality_of_atheism,1/17/2002,11,,
The_Sophia_of_Jesus_Christ,10/21/2001,10,,
The_Taming_of_the_Shrew,9/13/2003,14,,
The_Trial,2/5/2005,11,,
The_World_Factbook,5/8/2007,13,,
Thirteenth_Amendment_to_the_United_States_Constitution,8/10/2002,12,,
Thomas_Edison,1/25/2003,19,,
Thomas_Jefferson,1/4/2005,13,,
Thomas_Malthus,4/28/2003,10,,
Thurgood_Marshall,5/15/2003,11,,
Tiananmen_Square_protests_of_1989,9/19/2004,15,,
Tiling,2/17/2002,11,,
Timeline_of_Chinese_history,11/15/2002,80,,
Timeline_of_evolution,9/1/2003,13,,
Timeline_of_historic_inventions,9/13/2002,10,,
Timeline_of_medicine_and_medical_technology,11/21/2002,12,,
Time_zone,3/24/2004,30,,
Toilet,12/21/2002,10,,
Tongue-twister,1/16/2002,13,,
Tonne_of_TNT,1/15/2002,18,,
Top-level_domain,12/20/2001,13,,
Topics_of_note_in_Atlas_Shrugged,4/21/2004,13,,
Tori_Amos,8/13/2002,13,,
Torture,6/10/2004,12,,
Total_bases,1/25/2006,11,,
Tower_of_London,11/27/2003,13,,
Toyotomi_Hideyoshi,1/2/2003,11,,
Traditional_Chinese_medicine,1/25/2004,17,,
Transcribing_JHVH,10/8/2005,25,,
Transculturation,2/3/2003,11,,
Transportation_in_Brazil,6/5/2006,12,,
Transportation_in_Chile,9/15/2007,11,,
Transport_in_Antarctica,11/23/2006,15,,
Transport_in_Bulgaria,8/8/2007,12,,
Transport_in_Colombia,9/17/2007,13,,
Transport_in_Croatia,7/6/2005,16,,
Transport_in_Denmark,1/6/2007,17,,
Transport_in_Ecuador,9/15/2007,10,,
Transport_in_Ethiopia,9/17/2007,14,,
Transport_in_France,7/18/2007,12,,
Transport_in_Ghana,7/4/2005,10,,
Transport_in_Hong_Kong,8/26/2003,14,,
Transport_in_India,12/22/2005,10,,
Transport_in_the_Faroe_Islands,8/29/2006,10,,
Travelling_salesman_problem,2/26/2002,11,,
Triangle,3/24/2004,12,,
Triple_Crown_of_Thoroughbred_Racing,8/5/2002,10,,
Trojan_War,9/13/2002,12,,
Troll_(Internet),4/11/2004,23,,
Tsar,11/17/2002,12,,
Tsuguharu_Foujita,1/9/2003,11,,
Tsunami,1/4/2005,64,,
Tunguska_event,1/3/2004,10,,
Turing_machine,7/6/2003,12,,
Twinkle_Twinkle_Little_Star,12/8/2001,13,,
Twin_prime_conjecture,5/15/2003,13,,
Type_system,3/22/2003,18,,
Ty_Cobb,1/22/2002,20,,
Unification_Church,2/18/2003,11,,
Uninflected_word,12/7/2002,11,,
United_States,8/6/2002,17,,
United_States_Constitution,8/10/2002,14,,
United_States_House_of_Representatives,7/17/2002,14,,
United_States_invasion_of_Afghanistan,8/12/2002,20,,
United_States_Navy_SEALs,12/21/2002,12,,
United_States_Numbered_Highways,12/4/2002,15,,
University_of_Bristol,11/15/2002,13,,
University_of_California,11/15/2002,_Berkeley,14,
University_of_Michigan,3/16/2005,15,,
USA_PATRIOT_Act,7/24/2003,23,,
USS_Liberty_incident,3/26/2002,19,,
Utilitarianism,11/25/2004,13,,
V6_engine,9/3/2003,12,,
Vafthruthnismal,8/14/2002,10,,
Vancouver,12/15/2003,16,,
Vanilla_Sky,6/8/2003,11,,
Vegetarian_cuisine,1/22/2002,16,,
Vertical_Horizon,1/22/2003,14,,
Vibrator,2/22/2002,10,,
Victoria_of_the_United_Kingdom,8/27/2002,10,,
Victor_Borge,11/12/2001,10,,
Video_cassette_recorder,1/21/2002,11,,
Video_game,12/24/2004,13,,
Vietnamese_language,6/29/2003,13,,
Vietnam_War,9/3/2002,12,,
Violence_in_the_Israeli-Palestinian_conflict_2003,9/13/2003,10,,
Violinist,11/15/2002,11,,
Virial_theorem,9/17/2003,14,,
Virtual_management,4/7/2002,10,,
Virtual_memory,1/1/2002,10,,
Viscosity,8/2/2003,12,,
Vito_Antuofermo,1/10/2003,11,,
Vulgate,9/19/2004,24,,
Vulvovaginal_disorders,11/7/2001,13,,
Vulvovaginal_health,11/7/2001,20,,
Wake_Island,8/23/2003,12,,
Wal-Mart,10/29/2002,11,,
War,1/3/2002,11,,
Warmia,8/4/2002,13,,
Warren_G._Harding,11/25/2004,10,,
War_film,1/18/2003,27,,
War_on_Terrorism,12/26/2002,21,,
Washington_Monument,1/10/2003,21,,
Water,9/19/2004,17,,
Water_(classical_element),5/22/2007,13,,
Weapon,1/3/2002,24,,
Werewolf,10/28/2001,15,,
Western_canon,10/30/2001,14,,
