,,,AmericanSamoa ,2001-01-19T01:12:51Z ,ip:office.bomis.com ,ip:office.bomis.com ,*  ,1
,,,F-117_Nighthawk ,2007-02-02T19:34:33Z ,Loki ,3390505 ,/* External links */  ,1
,,,F-117_Nighthawk ,2007-02-02T21:35:15Z ,ip:129.7.156.146 ,ip:129.7.156.146 ,/* Popular culture */  ,1
,,,German_cuisine ,2004-06-10T08:08:48Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Drinks */  ,1
,,,German_cuisine ,2004-06-10T08:10:23Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Drinks */  ,1
,,,German_cuisine ,2004-06-10T08:14:08Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Drinks */  ,1
,,,German_cuisine ,2004-06-10T08:15:27Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Drinks */  ,1
,,,German_cuisine ,2004-06-10T08:16:46Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Drinks */  ,1
,,,German_cuisine ,2004-06-10T08:30:13Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Spices and condiments */  ,1
,,,German_cuisine ,2004-06-10T08:32:07Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Desserts */  ,1
,,,German_cuisine ,2004-06-10T08:32:21Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Desserts */  ,1
,,,German_cuisine ,2004-06-10T08:34:18Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Side Dishes */  ,1
,,,German_cuisine ,2004-06-10T08:36:50Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* [[Bavaria]] (''Bayern'') */  ,1
,,,German_cuisine ,2004-06-10T08:37:55Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* [[Bremen]] */  ,1
,,,German_cuisine ,2004-06-10T09:25:39Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Other famous dishes */  ,1
,,,German_cuisine ,2004-06-10T09:28:51Z ,Lancevortex ,10574 ,/* Drinks */ minor copyediting  ,1
,,,German_cuisine ,2004-06-10T09:30:37Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Foreign influences */  ,1
,,,German_cuisine ,2004-06-10T09:33:14Z ,Lancevortex ,10574 ,/* Spices and condiments */ minor copyediting  ,1
,,,German_cuisine ,2004-06-10T09:35:05Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Bread */  ,1
,,,German_cuisine ,2004-06-10T09:37:58Z ,ip:82.83.129.88 ,ip:82.83.129.88 ,/* Desserts */  ,1
,,,German_cuisine ,2004-06-10T09:40:04Z ,Lancevortex ,10574 ,/* Bread */ minor wikification  ,1
,,,History_of_Germany ,2005-03-21T10:50:49Z ,Heimdal ,177092 ,/* The Germans and the Romans */  ,1
,,,History_of_Germany ,2005-03-21T11:24:09Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T11:27:29Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T12:41:15Z ,Heimdal ,177092 ,"Removed the obsolete introduction (see e.g. [[History of the United States]]) and the ""Late prehistory"" section  ",1
,,,History_of_Germany ,2005-03-21T12:45:28Z ,Heimdal ,177092 ,/* The Germans and the Romans */  ,1
,,,History_of_Germany ,2005-03-21T12:47:13Z ,Heimdal ,177092 ,/* The Germans and the Romans */  ,1
,,,History_of_Germany ,2005-03-21T12:52:54Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T13:38:08Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T13:52:38Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T14:02:06Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T14:03:27Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T14:06:38Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T14:59:33Z ,Heimdal ,177092 ,/* The Germans and the Romans */  ,1
,,,History_of_Germany ,2005-03-21T15:01:55Z ,Heimdal ,177092 ,/* Holy Roman Empire (800&ndash;1806) */  ,1
,,,History_of_Germany ,2005-03-21T17:00:38Z ,Martg76 ,110304 ,/* Holy Roman Empire (800&ndash;1806) */ Habsburg Hausmacht  ,1
,,,London_Heathrow_Airport ,2007-12-10T03:55:59Z ,ip:76.172.36.148 ,ip:76.172.36.148 ,/* Terminal 3 */  ,1
,,,London_Heathrow_Airport ,2007-12-10T05:15:19Z ,V-train ,1720132 ,/* Terminal 3 */  ,1
,,,London_Heathrow_Airport ,2007-12-10T15:51:19Z ,ip:82.26.196.30 ,ip:82.26.196.30 ,/* Terminal 4 */  ,1
,,,London_Heathrow_Airport ,2007-12-10T15:54:15Z ,ip:82.26.196.30 ,ip:82.26.196.30 ,/* Terminal 4 */  ,1
,,,London_Heathrow_Airport ,2007-12-10T17:35:51Z ,V-train ,1720132 ,Reverted to revision 176935030 by [[Special:Contributions/V-train|V-train]]; please provide a source. using [[WP:TW|TW]]  ,1
,,,London_Heathrow_Airport ,2007-12-10T18:28:02Z ,SempreVolando ,5579399 ,/* Heathrow today */ Added New York as busiest route.  ,1
,,,London_Heathrow_Airport ,2007-12-10T20:36:15Z ,ip:209.137.158.18 ,ip:209.137.158.18 ,/* Terminal 4 */  ,1
,,,London_Heathrow_Airport ,2007-12-10T21:21:55Z ,Arpingstone ,7095 ,Edits for style  ,1
,,,London_Heathrow_Airport ,2007-12-10T21:27:23Z ,Bucs2004 ,865671 ,/* Terminal 4 */  ,1
,,,London_Heathrow_Airport ,2007-12-10T22:42:56Z ,NcSchu ,859568 ,/* Terminal 4 */ added citation for NWA flights and corrected datee  ,1
 shape up composition/* Rationale */  •1,,,Interlingua ,2005-11-17T00:04:52Z ,Jondel ,32267 ,Added Brazillian a huge population of Portugese speakers.Pack into paragraphs,
,,,Interlingua ,2005-11-17T03:22:45Z ,Kwamikagami ,93143 ,rm. NPOV tag (no objections on talk page)  ,1
,,,Interlingua ,2005-11-17T03:38:12Z ,CJGB ,586845 ,/* Phonology and spelling */  ,1
,,,Interlingua ,2005-11-17T04:41:51Z ,Kwamikagami ,93143 ,/* Grammar */ incorporate comments from talk page; irregular verbs  ,1
,,,Interlingua ,2005-11-17T05:44:45Z ,Kwamikagami ,93143 ,/* Verbs */ add ''esseva'' to table  ,1
,,,Interlingua ,2005-11-17T06:21:49Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:24:04Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:33:36Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:34:35Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:46:49Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:49:39Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:52:35Z ,Jondel ,32267 ,/* Verbs */  ,1
,,,Interlingua ,2005-11-17T06:58:12Z ,Jondel ,32267 ,/* Criticisms of Interlingua */  ,1
,,,Interlingua ,2005-11-17T08:49:56Z ,Kwamikagami ,93143 ,copy edit  ,1
,,,Interlingua ,2005-11-17T08:58:24Z ,Kwamikagami ,93143 ,/* Verbs */ infinitive row  ,1
,,,Interlingua ,2005-11-17T09:25:42Z ,Kwamikagami ,93143 ,/* Verbs */ notes on additional irregular verbs  ,1
,,,Interlingua ,2005-11-17T09:29:07Z ,Kwamikagami ,93143 ,/* Verbs */ alt. conditional  ,1
,,,Interlingua ,2005-11-17T23:38:51Z ,CJGB ,586845 ,/* Stress */  ,1
,,,Impressionism ,2006-09-26T15:28:41Z ,ip:82.122.91.69 ,ip:82.122.91.69 ,/* Impressionist */  ,1
,,,Impressionism ,2006-09-26T15:28:44Z ,AntiVandalBot ,1574574 ,BOT - rv [[Special:Contributions/82.122.91.69|82.122.91.69]] ([[User talk:82.122.91.69|talk]]) to last version by Etacar11  ,1
,,,Impressionism ,2006-09-26T19:15:14Z ,R.P.D. ,1672528 ,/* External links */  ,1
,,,Impressionism ,2006-09-26T19:34:04Z ,R.P.D. ,1672528 ,/* External links */ minor rearrange  ,1
,,,Impressionism ,2006-09-26T19:36:28Z ,R.P.D. ,1672528 ,/* External links */ link del - invalid  ,1
,,,Impressionism ,2006-09-26T20:49:34Z ,R.P.D. ,1672528 ,inuse-tag  ,1
,,,Impressionism ,2006-09-26T20:53:30Z ,R.P.D. ,1672528 ,/* References */ +resources  ,1
,,,Impressionism ,2006-09-26T20:54:07Z ,R.P.D. ,1672528 ,/* External links */  ,1
,,,Impressionism ,2006-09-26T20:57:07Z ,R.P.D. ,1672528 ,/* External links */ fix1  ,1
,,,Impressionism ,2006-09-26T21:02:39Z ,R.P.D. ,1672528 ,/* External links */ del junk-link  ,1
,,,Impressionism ,2006-09-26T21:06:05Z ,R.P.D. ,1672528 ,/* External links */ del commercial link  ,1
,,,Impressionism ,2006-09-26T21:07:45Z ,R.P.D. ,1672528 ,/* External links */ del junk  ,1
,,,Impressionism ,2006-09-26T21:12:48Z ,R.P.D. ,1672528 ,/* External links */ fix2  ,1
,,,Impressionism ,2006-09-26T21:18:25Z ,R.P.D. ,1672528 ,/* External links */ fix3  ,1
,,,Impressionism ,2006-09-26T21:22:12Z ,R.P.D. ,1672528 ,/* External links */ +date  ,1
,,,Impressionism ,2006-09-26T21:29:02Z ,R.P.D. ,1672528 ,/* External links */ fix4  ,1
,,,Series_(mathematics) ,2006-03-01T04:54:34Z ,Jagged_85 ,468111 ,/* History of the theory of infinite series */ added Development of infinite series sub-section  ,1
,,,Series_(mathematics) ,2006-03-01T04:55:59Z ,Jagged_85 ,468111 ,/* Development of infinite series */  ,1
,,,Series_(mathematics) ,2006-03-01T05:35:19Z ,Jagged_85 ,468111 ,/* History of the theory of infinite series */ added Madhava's contributions  ,1
,,,Series_(mathematics) ,2006-03-01T05:36:24Z ,Jagged_85 ,468111 ,/* Convergence criteria */  ,1
,,,Series_(mathematics) ,2006-03-01T05:37:01Z ,Jagged_85 ,468111 ,/* Convergence criteria */  ,1
,,,Series_(mathematics) ,2006-03-01T05:39:47Z ,Jagged_85 ,468111 ,/* Convergence criteria */  ,1
,,,Series_(mathematics) ,2006-03-01T05:43:35Z ,Jagged_85 ,468111 ,/* Convergence criteria */ disambig  ,1
,,,Series_(mathematics) ,2006-03-01T05:52:58Z ,Jagged_85 ,468111 ,/* Convergence criteria */ disambig  ,1
,,,Series_(mathematics) ,2006-03-01T05:54:19Z ,Jagged_85 ,468111 ,/* Convergence criteria */  ,1
,,,Series_(mathematics) ,2006-03-01T05:56:22Z ,Jagged_85 ,468111 ,/* Convergence criteria */  ,1
,,,Inca_Empire ,2007-05-11T00:17:01Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* Society */  ,1
,,,Inca_Empire ,2007-05-11T00:17:52Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* Agriculture and food */  ,1
,,,Inca_Empire ,2007-05-11T00:17:57Z ,Karlthegreat ,122154 ,[[WP:UNDO|Undid]] revision 129975044 by [[Special:Contributions/71.125.87.182|71.125.87.182]] ([[User talk:71.125.87.182|talk]])  ,1
,,,Inca_Empire ,2007-05-11T00:18:31Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* See also */  ,1
,,,Inca_Empire ,2007-05-11T00:19:11Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* Origin stories */  ,1
,,,Inca_Empire ,2007-05-11T00:19:28Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* Society */  ,1
,,,Inca_Empire ,2007-05-11T00:19:43Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* Notes */  ,1
,,,Inca_Empire ,2007-05-11T00:19:52Z ,Ignatzmice ,2584454 ,[[WP:UNDO|Undid]] revision 129975443 by [[Special:Contributions/71.125.87.182|71.125.87.182]] ([[User talk:71.125.87.182|talk]])  ,1
,,,Inca_Empire ,2007-05-11T00:20:03Z ,Karlthegreat ,122154 ,rev  ,1
,,,Inca_Empire ,2007-05-11T00:20:18Z ,ip:71.125.87.182 ,ip:71.125.87.182 ,/* Spanish conquest */  ,1
,,,Inca_Empire ,2007-05-11T00:20:41Z ,Karlthegreat ,122154 ,[[WP:UNDO|Undid]] revision 129975658 by [[Special:Contributions/71.125.87.182|71.125.87.182]] ([[User talk:71.125.87.182|talk]])  ,1
,,,Inca_Empire ,2007-05-11T11:34:23Z ,ip:64.230.96.55 ,ip:64.230.96.55 ,/* The Rainbow flag */  ,1
,,,Inca_Empire ,2007-05-11T11:35:55Z ,ERcheck ,514304 ,Reverted edits by [[Special:Contributions/64.230.96.55|64.230.96.55]] ([[User talk:64.230.96.55|talk]]) to last version by Karlthegreat  ,1
,,,Inca_Empire ,2007-05-11T19:29:25Z ,ip:165.234.100.134 ,ip:165.234.100.134 ,/* Spanish conquest */  ,1
,,,Inca_Empire ,2007-05-11T19:29:51Z ,ip:165.234.100.134 ,ip:165.234.100.134 ,/* Your Mom */  ,1
,,,Inca_Empire ,2007-05-11T19:34:53Z ,Skizzik ,510132 , ,1
,,,Inca_Empire ,2007-05-11T19:35:07Z ,Skizzik ,510132 , ,1
,,,Inca_Empire ,2007-05-11T20:02:22Z ,ip:142.161.53.34 ,ip:142.161.53.34 ,/* Origin stories */  ,1
,,,Inca_Empire ,2007-05-11T20:03:17Z ,JayHenry ,1021929 ,Reverted 1 edit by [[Special:Contributions/142.161.53.34|142.161.53.34]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Skizzik|Skizzik]]. using [[WP:TWINKLE|TW]]  ,1
,,,Inca_Empire ,2007-05-11T20:03:33Z ,ip:142.161.53.34 ,ip:142.161.53.34 ,/* Spanish conquest */  ,1
,,,Inca_Empire ,2007-05-11T20:03:53Z ,JayHenry ,1021929 ,Reverted 1 edit by [[Special:Contributions/142.161.53.34|142.161.53.34]] identified as [[WP:VAND|vandalism]] to last revision by [[User:JayHenry|JayHenry]]. using [[WP:TWINKLE|TW]]  ,1
,,,Inca_Empire ,2007-05-11T20:04:01Z ,ip:142.161.53.34 ,ip:142.161.53.34 ,/* Spanish conquest */  ,1
,,,Inca_Empire ,2007-05-11T20:04:48Z ,JayHenry ,1021929 ,Reverted 1 edit by [[Special:Contributions/142.161.53.34|142.161.53.34]] identified as [[WP:VAND|vandalism]] to last revision by [[User:JayHenry|JayHenry]]. using [[WP:TWINKLE|TW]]  ,1
,,,Joseph_Conrad ,2003-04-13T19:33:09Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T19:33:35Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T19:37:23Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T19:39:28Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T19:40:15Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T19:51:36Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T19:53:02Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T20:03:18Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T20:03:51Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T20:05:26Z ,ip:64.228.30.149 ,ip:64.228.30.149 , ,1
,,,Joseph_Conrad ,2003-04-13T20:14:40Z ,JohnOwens ,4558 ,redundant sentence  ,1
,,,Kangaroo ,2006-01-28T01:39:35Z ,PanBK ,831107 ,Mention the disembowling of the attacking dogs  ,1
,,,Kangaroo ,2006-01-28T02:58:04Z ,Gnangarra ,459815 ,/* Overview */ thumb|right formatting  ,1
,,,Kangaroo ,2006-01-28T02:59:34Z ,Gnangarra ,459815 ,format adjustment  ,1
 lowe case a picture's caption  •1,,,Kangaroo ,2006-01-28T06:02:53Z ,PanBK ,831107 ,s/Forrester/Forester/,
 and that of a [[wallaby]] being prepared for release into the wild. Describe the post-accident care of the joey, and generalize it for all marsupials  •1,,Kangaroo ,2006-01-28T06:37:32Z ,PanBK ,831107 ,Add picture of a [[Tasmania|Tasmanian]] sign,
,,,Kangaroo ,2006-01-28T06:45:28Z ,PanBK ,831107 ,Mention the need to remove the dead animal from the road.  ,1
,,,Kangaroo ,2006-01-28T06:54:29Z ,PanBK ,831107 ,/* Kangaroo traffic sign */  ,1
,,,Kangaroo ,2006-01-28T06:58:40Z ,PanBK ,831107 ,Minor rewarding to avoid paretheses. Add a few comas  ,1
,,,Kangaroo ,2006-01-28T07:50:09Z ,PanBK ,831107 ,Describe the unusual location of the scrotum. Break Overview into subsections. Note the believed reasons for travel by hopping  ,1
,,,Kangaroo ,2006-01-28T07:57:23Z ,PanBK ,831107 ,Break Overview into three independent top-level sections  ,1
,,,Kangaroo ,2006-01-28T08:03:43Z ,PanBK ,831107 ,Spell ultrasound as one word  ,1
,,,Kangaroo ,2006-01-28T08:05:03Z ,PanBK ,831107 ,Put the road-sign photos together  ,1
,,,Kangaroo ,2006-01-28T21:47:00Z ,Ariele ,262955 ,/* Physical Description */ why not make the roo's scrotum BIGGER User:PanBK?  ,1
,,,Laura_Bush ,2007-03-16T16:36:46Z ,ip:170.158.141.139 ,ip:170.158.141.139 ,/* First term */  ,1
,,,Laura_Bush ,2007-03-16T16:37:23Z ,BazookaJoe ,358151 ,Reverted 1 edit by [[Special:Contributions/170.158.141.139|170.158.141.139]] to last revision by [[User:Pan Dan|Pan Dan]]. using [[WP:TWINKLE|TW]]  ,1
,,,Laura_Bush ,2007-03-16T16:37:25Z ,ip:170.158.141.139 ,ip:170.158.141.139 ,/* Second term */  ,1
,,,Laura_Bush ,2007-03-16T16:37:51Z ,BazookaJoe ,358151 ,Reverted 1 edit by [[Special:Contributions/170.158.141.139|170.158.141.139]] identified as [[WP:VAND|vandalism]] to last revision by [[User:BazookaJoe|BazookaJoe]]. using [[WP:TWINKLE|TW]]  ,1
,,,Laura_Bush ,2007-03-16T20:34:56Z ,ip:209.189.130.111 ,ip:209.189.130.111 , ,1
,,,Laura_Bush ,2007-03-16T20:35:32Z ,Orthologist ,3087495 ,Reverted edits by [[Special:Contributions/209.189.130.111|209.189.130.111]] ([[User talk:209.189.130.111|talk]]) to last revision (115586463) by BazookaJoe using [[WP:VPRF|VP]]  ,1
,,,Laura_Bush ,2007-03-16T20:36:28Z ,ip:209.189.130.111 ,ip:209.189.130.111 ,/* Early life */  ,1
,,,Laura_Bush ,2007-03-16T20:37:02Z ,NSR77 ,1802901 ,Reverted edits by [[Special:Contributions/209.189.130.111|209.189.130.111]] ([[User talk:209.189.130.111|talk]]) to last revision (115636843) by Orthologist using [[WP:VPRF|VP]]  ,1
,,,Laura_Bush ,2007-03-16T20:37:26Z ,ip:209.189.130.111 ,ip:209.189.130.111 ,/* Early life */  ,1
,,,Laura_Bush ,2007-03-16T20:37:41Z ,Paloma_Walker ,3849247 ,Reverted edits by [[Special:Contributions/209.189.130.111|209.189.130.111]] to last version by NSR77  ,1
,,,Laura_Bush ,2007-03-16T20:41:44Z ,ip:209.189.130.111 ,ip:209.189.130.111 ,/* Early life */  ,1
,,,Laura_Bush ,2007-03-16T21:22:22Z ,Paloma_Walker ,3849247 ,Revert to revision 115637374 dated 2007-03-16 20:37:41 by Paloma Walker using [[:en:Wikipedia:Tools/Navigation_popups|popups]]  ,1
,,,List_of_Latin_phrases ,2002-01-05T07:40:04Z ,Sjc ,150 ,a few more...  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:28:19Z ,Mav ,62 ,"added 12 new phrases in ""A"" section  ",1
,,,List_of_Latin_phrases ,2002-01-05T08:29:44Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:30:19Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:31:19Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:42:23Z ,Mav ,62 ,Added 7 more...  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:45:39Z ,Mav ,62 ,*copyedit  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:51:43Z ,Mav ,62 ,5 more  ,1
,,,List_of_Latin_phrases ,2002-01-05T08:56:56Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:08:27Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:09:38Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:18:43Z ,Mav ,62 ,9 more E's  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:21:35Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:30:20Z ,Mav ,62 ,"added two more to ""H""  ",1
,,,List_of_Latin_phrases ,2002-01-05T09:33:15Z ,Mav ,62 ,"added 2 to ""I""  ",1
,,,List_of_Latin_phrases ,2002-01-05T09:38:01Z ,Mav ,62 ,4 more  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:38:36Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:46:30Z ,Mav ,62 ,"added 6 to ""M""  ",1
,,,List_of_Latin_phrases ,2002-01-05T09:46:52Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T09:52:26Z ,Mav ,62 ,"adde 4 to ""N""  ",1
,,,List_of_Latin_phrases ,2002-01-05T10:07:36Z ,Mav ,62 ,"added 7 to area ""P""  ",1
,,,List_of_Latin_phrases ,2002-01-05T10:11:06Z ,Mav ,62 ,"added 2 to ""Q""  ",1
,,,List_of_Latin_phrases ,2002-01-05T10:19:06Z ,Mav ,62 ,"added 1 ""R"" and 4 ""S  ",1
,,,List_of_Latin_phrases ,2002-01-05T10:34:49Z ,Mav ,62 ,*added 3 T  ,1
,,,List_of_Latin_phrases ,2002-01-05T20:19:08Z ,Mav ,62 ,*  ,1
,,,List_of_Latin_phrases ,2002-01-05T20:20:21Z ,Mav ,62 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:43:33Z ,CYD ,45 ,* Start node on Lagrangian  ,1
,,,Lagrange_equations ,2001-12-10T08:44:02Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:45:44Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:47:42Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:48:27Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:48:50Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:49:39Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:50:04Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T08:50:44Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T09:13:51Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T09:31:52Z ,CYD ,45 ,*  ,1
,,,Lagrange_equations ,2001-12-10T09:38:41Z ,CYD ,45 ,* some corrections  ,1
,,,Lagrange_equations ,2001-12-10T12:05:31Z ,ip:217.126.156.xxx ,ip:217.126.156.xxx ,*  ,1
,,,Lagrange_equations ,2001-12-10T12:06:09Z ,ip:217.126.156.xxx ,ip:217.126.156.xxx ,Corrected Feynman's link  ,1
,,,Lagrange_equations ,2001-12-10T21:23:35Z ,CYD ,45 ,* typo  ,1
,,,Nudity ,2003-04-13T00:20:33Z ,ip:152.163.189.68 ,ip:152.163.189.68 ,remove 1 anti war slogan did not fit npov  ,1
,,,Nudity ,2003-04-13T00:22:22Z ,JohnOwens ,4558 ,Reverted to last edit by Patrick  ,1
,,,Nudity ,2003-04-13T00:24:58Z ,ip:152.163.189.68 ,ip:152.163.189.68 , ,1
,,,Nudity ,2003-04-13T00:25:28Z ,JohnOwens ,4558 ,Reverted to last edit by JohnOwens  ,1
,,,Nudity ,2003-04-13T00:27:29Z ,ip:152.163.189.68 ,ip:152.163.189.68 , ,1
,,,Nudity ,2003-04-13T00:28:05Z ,JohnOwens ,4558 ,Reverted to last edit by JohnOwens  ,1
,,,Nudity ,2003-04-13T00:31:02Z ,ip:152.163.189.68 ,ip:152.163.189.68 , ,1
,,,Nudity ,2003-04-13T00:31:36Z ,JohnOwens ,4558 ,Reverted to last edit by JohnOwens  ,1
,,,Nudity ,2003-04-13T00:32:57Z ,ip:152.163.189.68 ,ip:152.163.189.68 , ,1
,,,Nudity ,2003-04-13T00:33:32Z ,Notheruser ,8494 ,revert - don't add these comments to the article!  ,1
,,,Nudity ,2003-04-13T00:34:31Z ,ip:152.163.189.68 ,ip:152.163.189.68 , ,1
,,,Nudity ,2003-04-13T00:34:42Z ,JohnOwens ,4558 ,Reverted to last edit by Notheruser  ,1
,,,Nudity ,2003-04-13T01:02:30Z ,ip:152.163.189.68 ,ip:152.163.189.68 , ,1
,,,Nudity ,2003-04-13T01:12:56Z ,Zoe ,2376 ,Reverted to last edit by JohnOwens  ,1
,,,Nudity ,2003-04-13T23:19:01Z ,ip:203.109.254.40 ,ip:203.109.254.40 , ,1
,,,Opera_(browser) ,2004-04-01T00:53:28Z ,Rick_Block ,46160 ,correct Feb 2003 incident description  ,1
,,,Opera_(browser) ,2004-04-01T04:45:17Z ,ip:154.11.98.109 ,ip:154.11.98.109 ,more Feb 2003 incident correcting  ,1
 let alone was guided by MS policy to make Opera (not a threat to MS) look bad  •1,,,Opera_(browser) ,2004-04-01T07:06:43Z ,ip:62.252.192.5 ,ip:62.252.192.5 ,it is facile to suggest that the coder creating the page knew what he was doing,
,,,Opera_(browser) ,2004-04-01T12:04:36Z ,Jor ,34901 ,#NAME?,1
,,,Opera_(browser) ,2004-04-01T12:06:12Z ,Jor ,34901 ,#NAME?,1
,,,Opera_(browser) ,2004-04-01T12:07:17Z ,Jor ,34901 ,#NAME?,1
 and I could not find anything reliable to show that adsense does in fact trigger spidering  •1,,,Opera_(browser) ,2004-04-01T13:12:22Z ,ip:135.196.72.16 ,ip:135.196.72.16 ,i did a google search for google toolbar with advanced features causing spidering,
 and aren't even a blip on their (admittedly aggressive) radar  •1,,,Opera_(browser) ,2004-04-01T13:22:05Z ,ip:135.196.72.16 ,ip:135.196.72.16 ,It's really difficult to see how you can argue that the bork incident was a deliberate action by MS. Opera don't compete against MS,
,,,Opera_(browser) ,2004-04-01T13:36:25Z ,Jor ,34901 ,=History of Opera= -> Opera and MSN  ,1
,,,Opera_(browser) ,2004-04-01T13:37:13Z ,Jor ,34901 ,#NAME?,1
,,,Opera_(browser) ,2004-04-01T13:42:07Z ,Jor ,34901 ,#NAME?,1
,,,Opera_(browser) ,2004-04-01T13:42:39Z ,Jor ,34901 ,=Opera and MSN= [[may 2003]]  ,1
,,,Opera_(browser) ,2004-04-01T13:48:27Z ,Jor ,34901 ,#NAME?,1
